,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry
78,300081.SZ,恒信东方,3,20150311,41.0,41.0,40.76,41.0,37.27,3.73,10.01,65713,269414.347,文教休闲
79,600119.SH,ST长投,2,20150312,20.0,21.16,19.91,21.16,19.24,1.92,9.98,192048,397162.154,仓储物流
80,600119.SH,ST长投,3,20150313,23.0,23.28,21.51,23.28,21.16,2.12,10.02,868035,1968483.454,仓储物流
81,600119.SH,ST长投,4,20150316,23.01,25.61,23.01,25.61,23.28,2.33,10.01,546250,1330862.714,仓储物流
82,600095.SH,湘财股份,4,20150317,12.4,13.15,12.35,13.15,11.95,1.2,10.04,397745,517319.465,证券
83,002093.SZ,国脉科技,2,20150318,9.88,10.48,9.88,10.48,9.53,0.95,9.97,629416,642843.8467,电信运营
84,002439.SZ,启明星辰,2,20150318,40.0,42.26,38.67,42.26,38.42,3.84,9.99,282358,1139853.4956,软件服务
85,000599.SZ,青岛双星,2,20150318,7.5,8.11,7.4,8.11,7.37,0.74,10.04,1128756,889610.3525,汽车配件
86,002009.SZ,天奇股份,2,20150318,25.1,27.41,25.1,27.41,24.92,2.49,9.99,201292,536642.6939,工程机械
87,600581.SH,八一钢铁,2,20150318,6.99,6.99,6.99,6.99,6.35,0.64,10.08,90760,63441.603,普钢
88,601010.SH,文峰股份,2,20150318,20.7,21.86,20.6,21.86,19.87,1.99,10.02,260415,559044.886,超市连锁
89,002337.SZ,赛象科技,2,20150318,15.0,16.2,14.83,16.2,14.73,1.47,9.98,1589938,2472337.0727,化工机械
90,002622.SZ,融钰集团,2,20150318,57.2,59.51,56.51,59.51,54.1,5.41,10.0,41279,241817.8452,综合类
91,600581.SH,八一钢铁,3,20150319,7.6,7.69,7.25,7.69,6.99,0.7,10.01,1297030,975279.438,普钢
92,002093.SZ,国脉科技,3,20150319,11.24,11.53,10.9,11.53,10.48,1.05,10.02,1109168,1258899.951,电信运营
93,002093.SZ,国脉科技,4,20150320,12.0,12.68,11.88,12.68,11.53,1.15,9.97,904857,1121645.2142,电信运营
0,300036.SZ,超图软件,3,20150323,52.5,55.52,50.9,55.52,50.47,5.05,10.01,69800,380800.2517,软件服务
1,300377.SZ,赢时胜,3,20150323,108.96,117.5,107.8,117.5,106.82,10.68,10.0,31091,359792.9839,软件服务
2,300297.SZ,蓝盾股份,3,20150323,54.68,56.17,51.2,56.17,51.06,5.11,10.01,35040,195372.411,软件服务
3,000069.SZ,华侨城A,3,20150324,9.53,9.54,8.9,9.54,8.67,0.87,10.03,5416934,5022878.8779,旅游景点
4,002622.SZ,融钰集团,3,20150324,28.39,29.07,27.29,29.07,26.43,2.64,9.99,415212,1189425.1319,综合类
5,300248.SZ,新开普,3,20150324,93.17,93.17,91.97,93.17,84.7,8.47,10.0,43344,403486.1619,软件服务
6,002631.SZ,德尔未来,3,20150324,26.21,27.6,26.2,27.6,25.09,2.51,10.0,104726,284488.7394,家居用品
7,002055.SZ,得润电子,3,20150324,27.06,27.06,26.7,27.06,24.6,2.46,10.0,352333,952782.5197,元器件
8,300310.SZ,宜通世纪,3,20150324,29.13,29.13,26.0,29.13,26.48,2.65,10.01,220111,626507.8429,通信设备
9,002107.SZ,沃华医药,3,20150324,33.62,36.03,33.62,36.03,32.75,3.28,10.02,310187,1087997.5267,中成药
10,000667.SZ,美好置业,3,20150324,4.75,4.81,4.57,4.81,4.37,0.44,10.07,4117039,1963919.6096,全国地产
11,002055.SZ,得润电子,4,20150325,29.77,29.77,29.77,29.77,27.06,2.71,10.01,66559,198146.7682,元器件
12,300248.SZ,新开普,4,20150325,51.19,51.19,50.1,51.19,46.54,4.65,9.99,56762,290357.2255,软件服务
13,002107.SZ,沃华医药,4,20150325,37.02,39.63,36.75,39.63,36.03,3.6,9.99,226508,870994.9409,中成药
14,002622.SZ,融钰集团,4,20150325,31.6,31.98,30.8,31.98,29.07,2.91,10.01,206595,656982.7404,综合类
15,300299.SZ,富春股份,4,20150326,24.8,25.05,23.51,25.05,22.77,2.28,10.01,205948,508057.7511,互联网
16,000514.SZ,渝开发,4,20150327,9.43,9.43,9.43,9.43,8.57,0.86,10.04,11766,11095.7341,区域地产
17,000540.SZ,中天金融,2,20150330,32.0,33.87,31.99,33.87,30.79,3.08,10.0,1406804,4707256.0886,多元金融
18,600057.SH,厦门象屿,2,20150330,14.68,15.0,14.39,15.0,13.64,1.36,9.97,218722,325669.057,仓储物流
19,600734.SH,*ST实达,2,20150330,8.0,8.87,7.85,8.87,8.06,0.81,10.05,575550,485522.869,IT设备
20,603030.SH,全筑股份,2,20150330,23.98,25.14,23.54,25.14,22.85,2.29,10.02,144233,357839.118,装修装饰
21,000029.SZ,深深房A,2,20150330,9.7,10.41,9.46,10.41,9.46,0.95,10.04,443814,441036.0215,区域地产
22,300344.SZ,太空智造,2,20150330,10.39,11.33,10.28,11.33,10.3,1.03,10.0,250498,274127.8298,软件服务
23,600380.SH,健康元,2,20150330,13.9,13.9,13.9,13.9,12.64,1.26,9.97,101320,140836.065,化学制药
24,601800.SH,中国交建,2,20150330,16.7,17.93,16.6,17.93,16.3,1.63,10.0,2155830,3749965.834,建筑工程
25,000838.SZ,财信发展,2,20150330,14.8,15.85,14.2,15.85,14.41,1.44,9.99,130527,197379.7305,区域地产
26,603030.SH,全筑股份,3,20150331,27.0,27.65,25.5,27.65,25.14,2.51,9.98,104882,281923.604,装修装饰
27,000029.SZ,深深房A,3,20150331,10.9,11.45,10.77,11.45,10.41,1.04,9.99,565519,639415.841,区域地产
28,603030.SH,全筑股份,4,20150401,29.83,30.42,29.51,30.42,27.65,2.77,10.02,38426,115422.767,装修装饰
29,603030.SH,全筑股份,5,20150402,33.46,33.46,33.46,33.46,30.42,3.04,9.99,5713,19117.07,装修装饰
30,603030.SH,全筑股份,6,20150403,36.81,36.81,33.46,36.81,33.46,3.35,10.01,58730,215265.486,装修装饰
31,601010.SH,文峰股份,4,20150407,40.49,43.04,40.02,43.04,39.13,3.91,9.99,336277,1408667.037,超市连锁
32,601010.SH,文峰股份,5,20150408,43.6,47.34,41.0,47.34,43.04,4.3,9.99,453464,2050138.352,超市连锁
33,000517.SZ,荣安地产,4,20150409,20.4,20.76,19.5,20.76,18.87,1.89,10.02,254289,521750.724,区域地产
34,600380.SH,健康元,4,20150409,20.65,20.65,19.01,20.65,18.77,1.88,10.02,1347962,2731653.377,化学制药
35,002269.SZ,美邦服饰,4,20150409,24.3,25.85,22.6,25.85,23.5,2.35,10.0,932875,2253084.2007,服饰
36,002553.SZ,南方轴承,4,20150409,23.85,25.2,23.5,25.2,22.91,2.29,10.0,298999,739230.587,汽车配件
37,600035.SH,楚天高速,3,20150410,7.15,7.85,7.15,7.85,7.14,0.71,9.94,1150306,889988.908,路桥
38,000819.SZ,岳阳兴长,3,20150410,36.23,40.16,36.23,40.16,36.51,3.65,10.0,53218,208761.5307,石油加工
39,600035.SH,楚天高速,4,20150413,8.34,8.64,7.85,8.64,7.85,0.79,10.06,892912,757959.385,路桥
40,000819.SZ,岳阳兴长,4,20150413,44.18,44.18,44.16,44.18,40.16,4.02,10.01,14386,63556.725,石油加工
41,600035.SH,楚天高速,5,20150414,9.16,9.5,9.16,9.5,8.64,0.86,9.95,297018,278096.68,路桥
42,000819.SZ,岳阳兴长,5,20150414,48.6,48.6,47.11,48.6,44.18,4.42,10.0,45268,219581.8325,石油加工
43,600035.SH,楚天高速,6,20150415,10.2,10.45,9.6,10.45,9.5,0.95,10.0,1561904,1599091.777,路桥
44,600035.SH,楚天高速,7,20150416,8.99,9.52,8.98,9.52,8.65,0.87,10.06,929126,877085.725,路桥
45,601766.SH,中国中车,5,20150417,35.88,35.88,35.88,35.88,32.62,3.26,9.99,389499,1397522.412,运输设备
46,000410.SZ,*ST沈机,4,20150420,22.61,22.61,22.61,22.61,20.55,2.06,10.02,9565,21628.2738,机床制造
47,000410.SZ,*ST沈机,5,20150421,24.87,24.87,24.87,24.87,22.61,2.26,10.0,20502,50989.2947,机床制造
48,000410.SZ,*ST沈机,6,20150422,27.36,27.36,25.51,27.36,24.87,2.49,10.01,680700,1857162.3336,机床制造
49,601106.SH,中国一重,6,20150423,11.0,11.62,10.81,11.62,10.56,1.06,10.04,7907714,9070044.522,工程机械
50,600637.SH,东方明珠,3,20150424,77.23,77.23,68.48,77.23,70.21,7.02,10.0,1168798,8805905.092,影视音像
51,300248.SZ,新开普,3,20150424,49.5,52.65,48.63,52.65,47.86,4.79,10.01,164186,846091.8505,软件服务
52,002721.SZ,金一文化,3,20150427,51.12,54.44,51.12,54.44,49.49,4.95,10.0,39466,211829.7281,服饰
53,600827.SH,百联股份,3,20150427,22.23,22.23,22.23,22.23,20.21,2.02,10.0,11443,25439.412,超市连锁
54,603019.SH,中科曙光,3,20150427,109.04,109.04,109.04,109.04,99.13,9.91,10.0,1064,11602.183,IT设备
55,002672.SZ,东江环保,3,20150427,55.29,55.29,55.29,55.29,50.26,5.03,10.01,2943,16275.8832,环境保护
56,300109.SZ,新开源,3,20150427,59.0,62.24,54.96,62.24,56.58,5.66,10.0,56246,332092.086,化工原料
57,002721.SZ,金一文化,4,20150428,58.99,59.88,58.99,59.88,54.44,5.44,9.99,21814,129918.8954,服饰
58,600688.SH,上海石化,4,20150429,10.09,10.45,9.4,10.45,9.5,0.95,10.0,5119940,5139544.808,石油加工
59,000875.SZ,吉电股份,4,20150430,13.0,13.74,12.7,13.74,12.49,1.25,10.01,643997,858323.4232,火力发电
60,600725.SH,ST云维,4,20150430,10.6,10.77,10.46,10.77,9.79,0.98,10.01,244180,261200.525,焦炭加工
61,600483.SH,福能股份,4,20150430,15.32,15.39,14.7,15.39,13.99,1.4,10.01,275931,421130.609,火力发电
62,000875.SZ,吉电股份,5,20150504,15.11,15.11,14.5,15.11,13.74,1.37,9.97,313775,473085.9853,火力发电
63,600744.SH,华银电力,4,20150505,9.97,9.97,9.1,9.97,9.06,0.91,10.04,1600297,1559208.914,火力发电
64,300276.SZ,三丰智能,3,20150506,27.09,27.09,24.92,27.09,24.63,2.46,9.99,136415,366037.4956,专用机械
65,002326.SZ,永太科技,3,20150507,20.3,22.18,20.16,22.18,20.16,2.02,10.02,511541,1108335.9831,化工原料
66,603169.SH,兰石重装,3,20150507,23.0,24.83,22.58,24.83,22.57,2.26,10.01,167240,406436.356,专用机械
67,002326.SZ,永太科技,4,20150508,23.5,24.4,22.41,24.4,22.18,2.22,10.01,517746,1226226.27,化工原料
68,002657.SZ,中科金财,4,20150511,154.0,155.22,144.0,155.22,141.11,14.11,10.0,136726,2085030.2447,软件服务
69,600571.SH,信雅达,4,20150511,118.0,121.65,116.0,121.65,110.59,11.06,10.0,49923,604295.22,软件服务
