,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry,profits,sum
575,002783.SZ,凯龙股份,5,20190418,20.93,20.93,20.03,20.93,19.03,1.9,9.9842,507477,1061667.001,化工原料,1.84,128.56
576,300573.SZ,兴齐眼药,6,20190423,48.73,48.73,48.73,48.73,44.3,4.43,10.0,45061,219586.443,化学制药,,
577,300573.SZ,兴齐眼药,7,20190424,53.6,53.6,53.59,53.6,48.73,4.87,9.9938,38670,207273.03,化学制药,,
578,300573.SZ,兴齐眼药,8,20190425,58.96,58.96,58.96,58.96,53.6,5.36,10.0,23156,136529.25,化学制药,,
579,300573.SZ,兴齐眼药,9,20190426,64.86,64.86,55.1,64.86,58.96,5.9,10.0068,105738,654087.14,化学制药,-9.48,119.08
580,000815.SZ,美利云,4,20190429,12.56,12.56,12.51,12.56,11.42,1.14,9.9825,364557,457870.475,造纸,9.74,128.82
581,300405.SZ,科隆股份,4,20190430,13.7,14.18,13.6,14.18,12.89,1.29,10.0078,75981,105665.53199999999,化工原料,14.67,143.48999999999998
582,300405.SZ,科隆股份,5,20190506,14.99,15.6,14.6,15.6,14.18,1.42,10.0141,215693,331812.518,化工原料,,
583,300405.SZ,科隆股份,6,20190507,17.16,17.16,16.69,17.16,15.6,1.56,10.0,69735,119615.19,化工原料,-4.3,139.18999999999997
584,300405.SZ,科隆股份,7,20190508,18.03,18.88,17.03,18.88,17.16,1.72,10.0233,370289,684210.819,化工原料,2.16,141.34999999999997
585,600127.SH,金健米业,5,20190509,5.29,5.29,5.21,5.29,4.81,0.48,9.9792,1429324,756012.1579999999,农业综合,-2.76,138.58999999999997
586,002077.SZ,*ST大港,4,20190510,7.52,7.52,7.38,7.52,6.84,0.68,9.9415,407636,306331.392,区域地产,,
587,002077.SZ,*ST大港,5,20190513,8.27,8.27,8.27,8.27,7.52,0.75,9.9734,69958,57855.265999999996,区域地产,,
588,002077.SZ,*ST大港,6,20190514,9.1,9.1,8.55,9.1,8.27,0.83,10.0363,1414539,1269436.514,区域地产,6.3,144.89
589,002077.SZ,*ST大港,7,20190515,9.1,10.01,8.82,10.01,9.1,0.91,10.0,1228410,1143925.038,区域地产,-1.11,143.77999999999997
590,000713.SZ,丰乐种业,4,20190516,14.14,14.59,13.86,14.59,13.26,1.33,10.0302,782451,1129427.756,种植业,8.01,151.78999999999996
591,000713.SZ,丰乐种业,5,20190517,14.99,16.05,14.99,16.05,14.59,1.46,10.0069,718071,1122677.742,种植业,-31.76,120.02999999999996
592,300029.SZ,ST天龙,4,20190520,7.43,7.43,7.06,7.43,6.75,0.68,10.0741,236503,175271.079,专用机械,,
593,300029.SZ,ST天龙,5,20190521,8.17,8.17,8.17,8.17,7.43,0.74,9.9596,97234,79440.218,专用机械,,
594,300029.SZ,ST天龙,6,20190522,8.99,8.99,8.99,8.99,8.17,0.82,10.0367,54769,49237.708,专用机械,-24.95,95.07999999999996
595,600734.SH,*ST实达,6,20190523,13.11,13.11,13.11,13.11,11.92,1.19,9.9832,379952,498117.963,IT设备,-15.01,80.06999999999995
596,300748.SZ,金力永磁,6,20190530,54.27,54.27,51.01,54.27,49.34,4.93,9.9919,188457,1007225.2690000001,元器件,9.72,89.78999999999995
597,300748.SZ,金力永磁,7,20190531,56.88,59.7,55.91,59.7,54.27,5.43,10.0055,110208,637561.116,元器件,,
598,600354.SH,*ST敦种,5,20190603,7.71,8.47,7.7,8.47,7.7,0.77,10.0,982024,815673.181,种植业,-5.12,84.66999999999994
599,002902.SZ,铭普光磁,5,20190604,36.5,39.49,36.5,39.49,35.9,3.59,10.0,247925,956437.192,元器件,3.04,87.70999999999995
600,002902.SZ,铭普光磁,6,20190605,39.59,43.44,39.49,43.44,39.49,3.95,10.0025,242773,1026514.315,元器件,-11.49,76.21999999999996
601,300615.SZ,欣天科技,4,20190606,28.26,28.26,26.28,28.26,25.69,2.57,10.0039,275794,771718.0340000001,元器件,,
602,300615.SZ,欣天科技,5,20190610,31.08,31.09,31.08,31.09,28.26,2.83,10.0142,58265,181124.342,元器件,11.54,87.75999999999996
603,300615.SZ,欣天科技,6,20190611,33.49,34.2,32.82,34.2,31.09,3.11,10.0032,115611,390935.93299999996,元器件,,
604,300615.SZ,欣天科技,7,20190612,37.62,37.62,36.7,37.62,34.2,3.42,10.0,64151,240987.06699999998,元器件,-27.77,59.98999999999997
605,300127.SZ,银河磁体,6,20190613,25.8,26.38,25.5,26.38,23.98,2.4,10.0083,537885,1407551.274,元器件,-18.85,41.139999999999965
606,300189.SZ,神农科技,3,20190614,5.04,5.28,5.04,5.28,4.8,0.48,10.0,1491692,781730.271,种植业,-19.94,21.199999999999964
607,603258.SH,电魂网络,5,20190619,29.59,29.59,29.59,29.59,26.9,2.69,10.0,12905,38185.895,互联网,10.9,32.099999999999966
608,603258.SH,电魂网络,6,20190620,31.0,32.55,29.18,32.55,29.59,2.96,10.0034,251005,780710.902,互联网,-1.41,30.689999999999966
609,601038.SH,一拖股份,6,20190624,10.79,10.79,10.79,10.79,9.81,0.98,9.9898,49874,53814.219000000005,农用机械,-4.41,26.279999999999966
610,601038.SH,一拖股份,7,20190625,11.6,11.87,11.55,11.87,10.79,1.08,10.0093,488442,574564.81,农用机械,-18.88,7.399999999999967
611,300023.SZ,宝德股份,6,20190626,10.45,10.45,10.07,10.45,9.5,0.95,10.0,288613,301253.969,专用机械,-25.25,-17.850000000000033
612,300371.SZ,汇中股份,4,20190627,16.5,16.53,16.28,16.53,15.03,1.5,9.98,120460,199032.142,电器仪表,-11.12,-28.970000000000034
613,603738.SH,泰晶科技,4,20190628,23.87,25.86,23.51,25.86,23.51,2.35,9.9957,167804,419426.104,元器件,,
614,603738.SH,泰晶科技,5,20190701,28.45,28.45,28.45,28.45,25.86,2.59,10.0155,9094,25874.678,元器件,,
615,300403.SZ,汉宇集团,3,20190703,7.16,7.46,7.16,7.46,6.78,0.68,10.0295,199258,146040.37099999998,家用电器,,
616,300527.SZ,中船应急,3,20190704,14.45,15.0,13.97,15.0,13.64,1.36,9.9707,810710,1199737.105,专用机械,-8.01,-36.98000000000003
617,002645.SZ,华宏科技,4,20190705,9.71,9.71,9.71,9.71,8.83,0.88,9.966000000000001,3835,3723.8140000000003,专用机械,,
618,002645.SZ,华宏科技,5,20190708,10.68,10.68,9.81,10.68,9.71,0.97,9.9897,485662,513628.153,专用机械,-4.7,-41.680000000000035
619,300554.SZ,三超新材,3,20190710,22.61,22.61,22.41,22.61,20.55,2.06,10.0243,130959,296085.659,矿物制品,5.64,-36.040000000000035
620,300554.SZ,三超新材,4,20190711,22.8,24.87,22.8,24.87,22.61,2.26,9.9956,151203,362826.347,矿物制品,-12.87,-48.91000000000003
621,600078.SH,澄星股份,4,20190715,6.09,6.24,5.88,6.24,5.67,0.57,10.0529,977183,597928.926,化工原料,7.39,-41.52000000000003
622,600078.SH,澄星股份,5,20190716,6.6,6.86,6.56,6.86,6.24,0.62,9.9359,756576,512831.65,化工原料,-3.07,-44.59000000000003
623,002105.SZ,信隆健康,3,20190717,5.94,5.94,5.61,5.94,5.4,0.54,10.0,576364,340409.07200000004,文教休闲,-15.04,-59.63000000000003
624,300191.SZ,潜能恒信,3,20190718,22.65,22.65,22.65,22.65,20.59,2.06,10.0049,9783,22158.495,石油开采,,
625,300191.SZ,潜能恒信,4,20190719,24.92,24.92,24.92,24.92,22.65,2.27,10.0221,5356,13347.675,石油开采,,
626,300191.SZ,潜能恒信,5,20190722,27.41,27.41,27.41,27.41,24.92,2.49,9.992,4216,11556.056,石油开采,,
627,300191.SZ,潜能恒信,6,20190723,30.15,30.15,30.15,30.15,27.41,2.74,9.9964,3723,11225.839,石油开采,,
628,300191.SZ,潜能恒信,7,20190724,33.17,33.17,33.17,33.17,30.15,3.02,10.0166,7629,25305.791,石油开采,,
629,002903.SZ,宇环数控,3,20190729,15.26,16.78,15.0,16.78,15.25,1.53,10.0328,127560,202748.397,机床制造,-2.58,-62.21000000000003
630,002903.SZ,宇环数控,4,20190730,18.0,18.46,16.76,18.46,16.78,1.68,10.0119,187433,336524.451,机床制造,0.6,-61.61000000000003
631,000890.SZ,*ST胜尔,3,20190731,6.0,6.22,5.81,6.22,5.65,0.57,10.0885,321171,197097.90399999998,钢加工,12.06,-49.550000000000026
632,000890.SZ,*ST胜尔,4,20190801,6.26,6.84,6.26,6.84,6.22,0.62,9.9678,1066429,714354.822,钢加工,8.81,-40.74000000000002
633,002881.SZ,美格智能,3,20190805,30.88,31.81,28.92,31.81,28.92,2.89,9.9931,118106,365440.883,通信设备,-7.77,-48.51000000000002
634,300748.SZ,金力永磁,4,20190807,63.0,65.23,60.5,65.23,59.3,5.93,10.0,149159,944823.255,元器件,-8.99,-57.50000000000002
635,002949.SZ,华阳国际,4,20190808,26.48,28.86,25.5,28.86,26.24,2.62,9.9848,166442,461499.166,建筑工程,7.88,-49.62000000000002
636,002949.SZ,华阳国际,5,20190809,29.21,31.75,28.68,31.75,28.86,2.89,10.0139,144956,450148.213,建筑工程,-22.56,-72.18000000000002
637,603920.SH,世运电路,3,20190813,17.34,17.34,16.78,17.34,15.76,1.58,10.0254,640405,1105206.46,元器件,-7.39,-79.57000000000002
638,002751.SZ,易尚展示,3,20190815,23.2,26.16,22.38,26.16,23.78,2.38,10.0084,204735,492119.021,家居用品,,
639,600152.SH,维科技术,3,20190816,6.51,6.52,6.14,6.52,5.93,0.59,9.9494,337967,219145.07100000003,电气设备,,
640,600152.SH,维科技术,4,20190819,7.17,7.17,6.93,7.17,6.52,0.65,9.9693,220069,157728.039,电气设备,,
641,600152.SH,维科技术,5,20190820,7.89,7.89,7.89,7.89,7.17,0.72,10.0418,36425,28740.011000000002,电气设备,-10.17,-89.74000000000002
642,002201.SZ,九鼎新材,5,20190821,20.25,22.23,20.1,22.23,20.21,2.02,9.9951,483538,1046379.066,玻璃,7.21,-82.53000000000003
643,002201.SZ,九鼎新材,6,20190822,23.36,24.45,22.59,24.45,22.23,2.22,9.9865,472986,1123714.522,玻璃,-5.0,-87.53000000000003
644,002201.SZ,九鼎新材,7,20190823,26.3,26.9,25.0,26.9,24.45,2.45,10.0204,716421,1897346.2680000002,玻璃,0.89,-86.64000000000003
645,000056.SZ,皇庭国际,4,20190826,5.08,5.69,4.99,5.69,5.17,0.52,10.058,844593,462723.239,房产服务,-2.28,-88.92000000000003
646,003816.SZ,中国广核,4,20190828,4.35,4.35,4.35,4.35,3.95,0.4,10.1266,69361,30172.069,新型电力,,
647,003816.SZ,中国广核,5,20190829,4.79,4.79,4.79,4.79,4.35,0.44,10.1149,123160,58993.745,新型电力,-10.76,-99.68000000000004
648,002417.SZ,深南股份,5,20190904,9.86,9.99,9.1,9.99,9.08,0.91,10.022,641678,626416.267,软件服务,0.53,-99.15000000000003
649,002417.SZ,深南股份,6,20190905,10.88,10.99,10.38,10.99,9.99,1.0,10.01,572856,621942.067,软件服务,-0.61,-99.76000000000003
650,002134.SZ,天津普林,4,20190909,11.73,11.73,11.73,11.73,10.66,1.07,10.0375,83356,97777.256,元器件,,
651,002134.SZ,天津普林,5,20190910,12.9,12.9,12.71,12.9,11.73,1.17,9.9744,176856,227980.234,元器件,-16.42,-116.18000000000004
652,300061.SZ,旗天科技,5,20190911,9.1,9.31,9.0,9.31,8.46,0.85,10.0473,142147,130981.788,互联网,10.89,-105.29000000000003
653,300270.SZ,中威电子,4,20190912,11.29,12.07,11.11,12.07,10.97,1.1,10.0273,501087,596275.135,通信设备,-13.54,-118.83000000000004
654,300480.SZ,光力科技,3,20190916,19.99,21.13,19.61,21.13,19.21,1.92,9.9948,84265,172345.65399999998,专用机械,-17.79,-136.62000000000003
655,002819.SZ,东方中科,3,20190917,26.5,27.13,25.9,27.13,24.66,2.47,10.0162,165841,447285.508,电器仪表,27.44,-109.18000000000004
656,002819.SZ,东方中科,4,20190918,28.5,29.84,26.68,29.84,27.13,2.71,9.9889,319598,929917.1309999999,电器仪表,26.94,-82.24000000000004
657,002819.SZ,东方中科,5,20190919,28.61,32.82,27.91,32.82,29.84,2.98,9.9866,259548,770863.55,电器仪表,5.39,-76.85000000000004
658,002819.SZ,东方中科,6,20190920,34.35,36.1,33.64,36.1,32.82,3.28,9.9939,280915,984139.71,电器仪表,-0.94,-77.79000000000003
659,002917.SZ,金奥博,5,20190923,21.38,24.9,21.3,24.9,22.64,2.26,9.9823,261652,620504.121,化工原料,-6.11,-83.90000000000003
660,002552.SZ,宝鼎科技,6,20190925,15.33,15.33,15.33,15.33,13.94,1.39,9.9713,8852,13570.146,机械基件,-4.39,-88.29000000000003
661,002552.SZ,宝鼎科技,7,20190926,15.9,16.86,15.4,16.86,15.33,1.53,9.9804,521290,852154.0970000001,机械基件,51.87,-36.42000000000004
662,603956.SH,威派格,3,20190927,23.82,25.2,23.59,25.2,22.91,2.29,9.9956,131876,325252.778,专用机械,-27.1,-63.52000000000004
663,300729.SZ,乐歌股份,4,20191008,31.18,33.17,29.0,33.17,30.15,3.02,10.0166,124870,399360.469,家居用品,-21.06,-84.58000000000004
664,002552.SZ,宝鼎科技,3,20191009,22.0,23.45,22.0,23.45,21.32,2.13,9.9906,208404,476875.615,机械基件,2.76,-81.82000000000004
665,002552.SZ,宝鼎科技,4,20191010,25.38,25.8,24.44,25.8,23.45,2.35,10.0213,167708,426169.907,机械基件,-7.76,-89.58000000000004
666,300598.SZ,诚迈科技,6,20191015,62.28,62.28,60.0,62.28,56.62,5.66,9.9965,127775,793419.304,软件服务,,
667,300598.SZ,诚迈科技,7,20191016,68.51,68.51,68.51,68.51,62.28,6.23,10.0032,19166,131306.608,软件服务,12.6,-76.98000000000005
668,300792.SZ,壹网壹创,3,20191017,130.05,130.05,130.05,130.05,118.23,11.82,9.9975,2459,31986.967,互联网,0.62,-76.36000000000004
669,300792.SZ,壹网壹创,4,20191018,138.0,143.06,131.01,143.06,130.05,13.01,10.0038,50702,703724.677,互联网,-2.61,-78.97000000000004
670,000662.SZ,*ST天夏,3,20191021,4.8,5.47,4.47,5.47,4.97,0.5,10.0604,769530,391239.30799999996,软件服务,-9.86,-88.83000000000004
671,600223.SH,鲁商发展,5,20191024,6.64,6.64,6.64,6.64,6.04,0.6,9.9338,32399,21513.58,区域地产,,
672,600223.SH,鲁商发展,6,20191025,7.3,7.3,7.3,7.3,6.64,0.66,9.9398,784119,572407.096,区域地产,-11.32,-100.15000000000003
673,300551.SZ,古鳌科技,5,20191028,24.84,24.84,23.8,24.84,22.58,2.26,10.0089,200215,496796.792,IT设备,,
674,300089.SZ,文化长城,4,20191029,4.92,4.92,4.92,4.92,4.47,0.45,10.0671,82940,40806.568,文教休闲,6.11,-94.04000000000003
675,300089.SZ,文化长城,5,20191030,4.8,5.41,4.43,5.41,4.92,0.49,9.9593,1354373,677308.0140000001,文教休闲,6.97,-87.07000000000004
676,300089.SZ,文化长城,6,20191031,5.35,5.95,5.0,5.95,5.41,0.54,9.9815,1032141,570167.779,文教休闲,-3.06,-90.13000000000004
677,600615.SH,丰华股份,3,20191101,9.8,10.29,9.41,10.29,9.35,0.94,10.0535,250100,247914.961,小金属,-14.13,-104.26000000000003
678,002799.SZ,环球印务,3,20191104,19.58,19.58,18.81,19.58,17.8,1.78,10.0,147599,287499.041,广告包装,-15.56,-119.82000000000004
679,000673.SZ,*ST当代,4,20191106,4.05,4.24,3.92,4.24,3.85,0.39,10.1299,1242031,516002.214,影视音像,0.57,-119.25000000000004
680,002552.SZ,宝鼎科技,4,20191114,23.66,26.5,23.5,26.5,24.09,2.41,10.0042,373976,961376.985,机械基件,6.57,-112.68000000000004
681,002552.SZ,宝鼎科技,5,20191115,27.0,29.15,25.36,29.15,26.5,2.65,10.0,423721,1171029.586,机械基件,-12.13,-124.81000000000003
682,002502.SZ,*ST鼎龙,3,20191118,3.4,3.48,3.3,3.48,3.16,0.32,10.1266,1225369,423355.11,影视音像,19.89,-104.92000000000003
683,002502.SZ,*ST鼎龙,4,20191119,3.39,3.83,3.39,3.83,3.48,0.35,10.0575,889460,326476.387,影视音像,-3.14,-108.06000000000003
684,002502.SZ,*ST鼎龙,5,20191120,4.18,4.21,4.09,4.21,3.83,0.38,9.9217,1048132,440082.635,影视音像,-8.64,-116.70000000000003
685,000835.SZ,*ST长动,3,20191121,4.02,4.38,3.76,4.38,3.98,0.4,10.0503,489897,200781.887,影视音像,1.61,-115.09000000000003
686,000835.SZ,*ST长动,4,20191122,4.55,4.82,4.55,4.82,4.38,0.44,10.0457,420742,200776.52800000002,影视音像,3.78,-111.31000000000003
687,000835.SZ,*ST长动,5,20191125,4.86,5.3,4.34,5.3,4.82,0.48,9.9585,751925,363703.62,影视音像,-18.04,-129.35000000000002
688,603555.SH,*ST贵人,4,20191126,4.68,5.15,4.53,5.15,4.68,0.47,10.0427,458791,226832.484,服饰,-18.36,-147.71000000000004
689,600678.SH,四川金顶,3,20191127,5.7,6.13,5.46,6.13,5.57,0.56,10.0539,778534,458203.826,水泥,-12.02,-159.73000000000005
690,600243.SH,*ST海华,3,20191129,5.08,5.2,4.86,5.2,4.73,0.47,9.9366,478358,243498.887,机床制造,-3.06,-162.79000000000005
691,600243.SH,*ST海华,4,20191202,5.49,5.72,5.4,5.72,5.2,0.52,10.0,389794,219911.296,机床制造,-4.5,-167.29000000000005
692,300643.SZ,万通智控,3,20191203,12.59,14.19,12.59,14.19,12.9,1.29,10.0,228970,308023.604,汽车配件,13.02,-154.27000000000004
693,300643.SZ,万通智控,4,20191204,15.18,15.61,14.91,15.61,14.19,1.42,10.007,121772,187077.75100000002,汽车配件,1.07,-153.20000000000005
694,300643.SZ,万通智控,5,20191205,16.94,17.17,16.51,17.17,15.61,1.56,9.9936,141008,238763.992,汽车配件,3.24,-149.96000000000004
695,300643.SZ,万通智控,6,20191206,18.0,18.89,17.21,18.89,17.17,1.72,10.0175,472022,866905.9959999999,汽车配件,-5.65,-155.61000000000004
696,600712.SH,南宁百货,6,20191211,7.11,7.11,7.11,7.11,6.46,0.65,10.0619,13795,9808.806999999999,百货,,
697,600712.SH,南宁百货,7,20191212,7.82,7.82,7.82,7.82,7.11,0.71,9.9859,428488,335077.679,百货,-3.04,-158.65000000000003
698,600712.SH,南宁百货,8,20191213,8.4,8.6,8.32,8.6,7.82,0.78,9.9744,1828924,1564880.118,百货,9.67,-148.98000000000005
699,600712.SH,南宁百货,9,20191216,8.57,9.46,8.13,9.46,8.6,0.86,10.0,1808614,1580162.392,百货,2.64,-146.34000000000006
700,002291.SZ,星期六,6,20191220,12.18,12.75,11.82,12.75,11.59,1.16,10.0086,247837,308400.56,服饰,,
701,300112.SZ,万讯自控,4,20191223,11.75,11.75,11.22,11.75,10.68,1.07,10.0187,688286,805943.053,电器仪表,-8.79,-155.13000000000005
702,300707.SZ,威唐工业,3,20191224,15.51,15.99,15.05,15.99,14.54,1.45,9.9725,95834,150486.124,专用机械,,
703,300707.SZ,威唐工业,4,20191225,17.59,17.59,17.59,17.59,15.99,1.6,10.0063,29615,52092.785,专用机械,5.78,-149.35000000000005
704,300707.SZ,威唐工业,5,20191226,18.0,19.35,17.68,19.35,17.59,1.76,10.0057,288010,533571.3,专用机械,-8.28,-157.63000000000005
705,300707.SZ,威唐工业,6,20191227,20.7,21.29,20.26,21.29,19.35,1.94,10.0258,305027,640876.874,专用机械,-9.07,-166.70000000000005
706,603598.SH,引力传媒,5,20191230,15.48,15.69,14.52,15.69,14.26,1.43,10.0281,468944,725200.455,影视音像,39.24,-127.46000000000004
707,603399.SH,吉翔股份,3,20191231,12.2,13.5,12.0,13.5,12.27,1.23,10.0244,803196,1035714.359,小金属,-11.77,-139.23000000000005
708,002385.SZ,大北农,5,20200106,6.63,6.63,6.63,6.63,6.03,0.6,9.9502,124423,82492.86,饲料,,
709,002385.SZ,大北农,6,20200107,7.29,7.29,7.29,7.29,6.63,0.66,9.9548,91526,66723.095,饲料,,
710,002385.SZ,大北农,7,20200108,8.02,8.02,8.02,8.02,7.29,0.73,10.0137,2176805,1745797.866,饲料,-9.97,-149.20000000000005
711,300087.SZ,荃银高科,5,20200109,16.05,16.36,15.32,16.36,14.87,1.49,10.0202,726757,1176364.6409999998,种植业,-4.24,-153.44000000000005
712,002837.SZ,英维克,4,20200116,26.1,27.83,26.1,27.83,25.3,2.53,10.0,133054,361894.63399999996,专用机械,-0.32,-153.76000000000005
713,002837.SZ,英维克,5,20200117,29.0,30.61,27.72,30.61,27.83,2.78,9.9892,288678,843156.526,专用机械,0.81,-152.95000000000005
714,000700.SZ,模塑科技,6,20200122,10.58,11.17,9.65,11.17,10.15,1.02,10.0493,1895964,2004658.5459999999,汽车配件,36.45,-116.50000000000004
715,000700.SZ,模塑科技,7,20200123,11.0,12.29,10.7,12.29,11.17,1.12,10.0269,1782108,2108341.988,汽车配件,33.97,-82.53000000000004
716,600513.SH,联环药业,6,20200203,14.69,14.69,14.69,14.69,13.35,1.34,10.0375,45294,66538.193,化学制药,34.61,-47.920000000000044
717,600513.SH,联环药业,7,20200204,15.28,16.16,14.98,16.16,14.69,1.47,10.0068,617594,975687.79,化学制药,21.37,-26.550000000000043
718,600513.SH,联环药业,8,20200205,16.92,17.78,16.66,17.78,16.16,1.62,10.0248,271020,469876.084,化学制药,,
719,600513.SH,联环药业,9,20200206,19.56,19.56,19.2,19.56,17.78,1.78,10.0112,121190,236748.426,化学制药,,
720,600513.SH,联环药业,10,20200207,21.52,21.52,20.5,21.52,19.56,1.96,10.0204,553948,1186895.502,化学制药,-10.69,-37.240000000000045
721,300051.SZ,三五互联,8,20200210,13.63,13.63,13.01,13.63,12.39,1.24,10.0081,1057719,1439839.284,互联网,0.75,-36.490000000000045
722,300160.SZ,秀强股份,7,20200212,7.73,7.73,7.42,7.73,7.03,0.7,9.9573,432206,333490.738,玻璃,,
723,300160.SZ,秀强股份,8,20200213,8.5,8.5,8.5,8.5,7.73,0.77,9.9612,108953,92610.22,玻璃,4.04,-32.450000000000045
724,300160.SZ,秀强股份,9,20200214,8.69,9.35,8.69,9.35,8.5,0.85,10.0,898280,821902.807,玻璃,14.91,-17.540000000000045
725,300160.SZ,秀强股份,10,20200217,9.5,10.29,9.02,10.29,9.35,0.94,10.0535,1125092,1098971.3329999999,玻璃,-1.03,-18.570000000000046
726,300160.SZ,秀强股份,11,20200218,11.0,11.32,10.71,11.32,10.29,1.03,10.0097,1015717,1130503.755,玻璃,-6.95,-25.520000000000046
727,002613.SZ,北玻股份,6,20200219,4.62,4.62,4.62,4.62,4.2,0.42,10.0,93242,43078.172999999995,专用机械,5.17,-20.350000000000044
728,300102.SZ,乾照光电,5,20200220,7.0,7.29,7.0,7.29,6.63,0.66,9.9548,641334,462786.179,半导体,,
729,300102.SZ,乾照光电,6,20200221,8.02,8.02,8.02,8.02,7.29,0.73,10.0137,69507,55744.982,半导体,3.91,-16.440000000000044
730,002062.SZ,宏润建设,8,20200306,7.05,7.3,7.03,7.3,6.64,0.66,9.9398,2875267,2086965.084,建筑工程,-8.25,-24.690000000000044
731,600550.SH,保变电气,8,20200309,6.25,6.69,6.25,6.69,6.08,0.61,10.0329,1062216,696510.315,电气设备,9.22,-15.470000000000043
732,600550.SH,保变电气,9,20200310,6.89,7.36,6.22,7.36,6.69,0.67,10.0149,2226330,1549090.0680000002,电气设备,-7.95,-23.420000000000044
733,600550.SH,保变电气,10,20200311,7.9,8.1,7.41,8.1,7.36,0.74,10.0543,2449309,1919703.8290000001,电气设备,-1.09,-24.510000000000044
734,002676.SZ,顺威股份,6,20200316,5.23,5.81,5.23,5.81,5.28,0.53,10.0379,766098,430119.425,塑料,-21.4,-45.91000000000004
735,002953.SZ,日丰股份,6,20200320,47.82,47.82,45.47,47.82,43.47,4.35,10.0069,92903,443690.278,电气设备,-9.68,-55.59000000000004
736,300293.SZ,蓝英装备,5,20200323,12.9,13.53,12.58,13.53,12.3,1.23,10.0,707991,927472.92,专用机械,-9.73,-65.32000000000004
737,000662.SZ,*ST天夏,4,20200408,5.35,5.37,4.91,5.37,4.88,0.49,10.041,2348044,1228509.709,软件服务,-20.05,-85.37000000000003
738,300452.SZ,山河药辅,3,20200414,21.51,23.03,20.03,23.03,20.94,2.09,9.9809,247439,542252.241,化学制药,1.64,-83.73000000000003
739,002603.SZ,以岭药业,3,20200415,33.44,34.45,32.53,34.45,31.32,3.13,9.9936,572529,1937864.142,中成药,,
740,002603.SZ,以岭药业,4,20200416,37.8,37.9,37.0,37.9,34.45,3.45,10.0145,279288,1052680.071,中成药,,
741,600268.SH,国电南自,4,20200417,9.34,9.34,8.9,9.34,8.49,0.85,10.0118,934874,861339.666,电气设备,7.02,-76.71000000000004
742,600268.SH,国电南自,5,20200420,9.6,10.27,9.33,10.27,9.34,0.93,9.9572,1617937,1604115.0669999998,电气设备,14.78,-61.930000000000035
743,600268.SH,国电南自,6,20200421,10.79,11.3,9.66,11.3,10.27,1.03,10.0292,1651467,1728452.87,电气设备,12.55,-49.38000000000004
744,600268.SH,国电南自,7,20200422,11.0,12.43,10.81,12.43,11.3,1.13,10.0,1410827,1685216.1530000002,电气设备,-8.66,-58.040000000000035
745,002480.SZ,新筑股份,5,20200423,7.7,7.7,7.7,7.7,7.0,0.7,10.0,26417,20341.105,机械基件,-15.52,-73.56000000000003
746,000019.SZ,深粮控股,5,20200424,11.33,11.73,10.88,11.73,10.66,1.07,10.0375,1452403,1657649.5780000002,其他商业,-13.57,-87.13000000000002
747,000609.SZ,中迪投资,3,20200429,5.6,5.97,5.52,5.97,5.43,0.54,9.9448,829994,484526.653,区域地产,19.86,-67.27000000000002
748,000609.SZ,中迪投资,4,20200430,5.97,6.57,5.7,6.57,5.97,0.6,10.0503,610585,375085.811,区域地产,,
749,002980.SZ,华盛昌,4,20200508,45.98,50.41,45.0,50.41,45.83,4.58,9.9935,176735,860751.64,电器仪表,-6.36,-73.63000000000002
750,002046.SZ,国机精工,6,20200513,9.38,9.87,9.33,9.87,8.97,0.9,10.0334,606043,586923.958,机械基件,2.07,-71.56000000000003
751,002046.SZ,国机精工,7,20200514,10.29,10.86,10.05,10.86,9.87,0.99,10.0304,853133,907925.2159999999,机械基件,3.52,-68.04000000000003
752,002046.SZ,国机精工,8,20200515,11.04,11.95,10.22,11.95,10.86,1.09,10.0368,802022,889105.1190000001,机械基件,-5.81,-73.85000000000004
753,603696.SH,安记食品,5,20200518,14.58,15.88,14.58,15.88,14.44,1.44,9.9723,388300,592546.136,食品,10.97,-62.88000000000004
754,603696.SH,安记食品,6,20200519,15.58,17.47,14.45,17.47,15.88,1.59,10.0126,469932,751407.055,食品,-4.31,-67.19000000000004
755,603929.SH,亚翔集成,5,20200520,22.36,22.36,21.51,22.36,20.33,2.03,9.9852,341100,761497.16,装修装饰,-11.22,-78.41000000000004
756,601778.SH,晶科科技,4,20200521,7.61,7.61,7.61,7.61,6.92,0.69,9.9711,12855,9782.838,新型电力,,
757,601778.SH,晶科科技,5,20200522,8.37,8.37,8.37,8.37,7.61,0.76,9.9869,174961,146442.77599999998,新型电力,6.54,-71.87000000000003
758,000551.SZ,创元科技,4,20200525,10.5,10.99,10.2,10.99,9.99,1.0,10.01,594648,641025.585,专用机械,10.12,-61.750000000000036
759,000551.SZ,创元科技,5,20200526,11.42,12.09,11.3,12.09,10.99,1.1,10.0091,677918,798777.699,专用机械,-6.54,-68.29000000000003
760,300367.SZ,ST网力,5,20200528,4.38,4.38,4.33,4.38,3.98,0.4,10.0503,1116793,489106.037,IT设备,-8.06,-76.35000000000004
761,000567.SZ,海德股份,6,20200603,14.69,15.22,14.5,15.22,13.84,1.38,9.9711,881725,1327567.656,多元金融,-16.66,-93.01000000000003
